source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,front,low,unknown,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,front,medium,unknown,8,0.375,0.375,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,middle,low,unknown,8,0.0,0.09375,0.0,0.09375,0.0,0.09375,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,middle,medium,unknown,8,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,scattered,low,unknown,8,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,16000,scattered,medium,unknown,14,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,end,low,unknown,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,end,medium,unknown,8,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,front,low,unknown,9,0.3333333333333333,0.37373737373737376,0.3333333333333333,0.37373737373737376,0.3333333333333333,0.37373737373737376,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,front,medium,unknown,11,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,middle,low,unknown,8,0.375,0.40625,0.375,0.40625,0.375,0.40625,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,middle,medium,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,scattered,low,unknown,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,4000,scattered,medium,unknown,12,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,end,low,unknown,8,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,end,medium,unknown,12,0.3333333333333333,0.3611111111111111,0.3333333333333333,0.3611111111111111,0.3333333333333333,0.3611111111111111,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,front,low,unknown,10,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,front,medium,unknown,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,middle,low,unknown,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,middle,medium,unknown,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,scattered,low,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,comparison,8000,scattered,medium,unknown,13,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,16000,end,low,unknown,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,16000,front,low,unknown,27,0.0,0.016460905349794237,0.0,0.016460905349794237,0.0,0.016460905349794237,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,16000,middle,low,unknown,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,16000,scattered,low,unknown,19,0.0,0.02631578947368421,0.0,0.030075187969924817,0.0,0.02631578947368421,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,4000,end,low,unknown,22,0.0,0.01515151515151515,0.0,0.01515151515151515,0.0,0.01515151515151515,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,4000,front,low,unknown,22,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,4000,middle,low,unknown,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,4000,scattered,low,unknown,23,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,8000,end,low,unknown,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,8000,front,low,unknown,23,0.0,0.019323671497584544,0.0,0.019323671497584544,0.0,0.019323671497584544,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,8000,middle,low,unknown,27,0.037037037037037035,0.08127572016460906,0.037037037037037035,0.08703703703703704,0.037037037037037035,0.08127572016460906,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,no_evidence,multi_hop,8000,scattered,low,unknown,20,0.0,0.058333333333333334,0.05,0.12333333333333334,0.0,0.058333333333333334,0.0,0.0,0.0,0.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,end,low,unknown,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.9615384615384616,0.9743589743589743,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,end,medium,unknown,5,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.6,0.7428571428571428,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,front,low,unknown,6,0.8333333333333334,0.9666666666666667,0.8333333333333334,0.9666666666666667,0.8333333333333334,0.9666666666666667,1.0,0.9166666666666666,0.9444444444444444,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,front,medium,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.8095238095238095,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,middle,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,middle,medium,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.625,0.7619047619047619,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,scattered,low,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,16000,scattered,medium,unknown,14,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,1.0,0.6428571428571429,0.7755102040816326,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,end,low,unknown,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,end,medium,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.6875,0.8095238095238095,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,front,low,unknown,9,0.7777777777777778,0.8181818181818181,0.7777777777777778,0.8181818181818181,0.7777777777777778,0.8181818181818181,1.0,0.8888888888888888,0.9259259259259259,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,front,medium,unknown,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,0.6363636363636364,0.7705627705627706,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,middle,low,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.9583333333333334,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,middle,medium,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6388888888888888,0.7724867724867724,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,scattered,low,unknown,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,4000,scattered,medium,unknown,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6041666666666666,0.746031746031746,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,end,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,1.0,1.0,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,end,medium,unknown,12,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.625,0.7619047619047619,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,front,low,unknown,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9333333333333333,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,front,medium,unknown,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.7936507936507936,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,middle,low,unknown,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.9444444444444444,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,middle,medium,unknown,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.6944444444444444,0.8148148148148148,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,scattered,low,unknown,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.9444444444444444,0.9629629629629629,1.0
2wikimultihopqa,qwen2.5:14b,oracle,comparison,8000,scattered,medium,unknown,13,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0,0.5961538461538461,0.7399267399267399,1.0
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,16000,end,low,unknown,24,0.625,0.7674603174603175,0.625,0.7644300144300145,0.625,0.7674603174603175,0.9166666666666666,0.6458333333333334,0.736111111111111,0.9166666666666666
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,16000,front,low,unknown,27,0.6666666666666666,0.7209876543209877,0.6666666666666666,0.7209876543209877,0.6666666666666666,0.7209876543209877,0.8888888888888888,0.7222222222222222,0.7777777777777778,0.8888888888888888
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,16000,middle,low,unknown,26,0.4230769230769231,0.615018315018315,0.4230769230769231,0.615018315018315,0.4230769230769231,0.615018315018315,0.9615384615384616,0.75,0.8205128205128205,0.9615384615384616
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,16000,scattered,low,unknown,19,0.5789473684210527,0.7554543409806568,0.5789473684210527,0.7565176052018158,0.5789473684210527,0.7554543409806568,0.8947368421052632,0.7631578947368421,0.8070175438596491,0.8947368421052632
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,4000,end,low,unknown,22,0.5909090909090909,0.7121212121212122,0.5909090909090909,0.7121212121212122,0.5909090909090909,0.7121212121212122,0.9545454545454546,0.8181818181818182,0.8636363636363636,0.9545454545454546
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,4000,front,low,unknown,22,0.7272727272727273,0.8878787878787878,0.7272727272727273,0.8878787878787878,0.7272727272727273,0.8878787878787878,1.0,0.7954545454545454,0.8636363636363636,1.0
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,4000,middle,low,unknown,24,0.5833333333333334,0.6771825396825397,0.5833333333333334,0.6756944444444445,0.5833333333333334,0.6771825396825397,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.8333333333333334
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,4000,scattered,low,unknown,23,0.5217391304347826,0.7024844720496894,0.5217391304347826,0.7078674948240166,0.5217391304347826,0.7024844720496894,0.9565217391304348,0.6956521739130435,0.782608695652174,0.9565217391304348
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,8000,end,low,unknown,21,0.5238095238095238,0.6674225245653818,0.5238095238095238,0.6674225245653818,0.5238095238095238,0.6674225245653818,0.9523809523809523,0.7380952380952381,0.8095238095238095,0.9523809523809523
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,8000,front,low,unknown,23,0.5652173913043478,0.642512077294686,0.5652173913043478,0.642512077294686,0.5652173913043478,0.642512077294686,0.9565217391304348,0.782608695652174,0.8405797101449275,0.9565217391304348
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,8000,middle,low,unknown,27,0.6296296296296297,0.7530276308054086,0.6296296296296297,0.7503821281599059,0.6296296296296297,0.7530276308054086,0.8888888888888888,0.7037037037037037,0.7654320987654321,0.8888888888888888
2wikimultihopqa,qwen2.5:14b,oracle,multi_hop,8000,scattered,low,unknown,20,0.4,0.6519047619047619,0.4,0.6533333333333333,0.4,0.6519047619047619,0.9,0.75,0.8,0.9
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,end,low,unknown,13,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8076923076923077,0.46153846153846156,0.5769230769230769,0.8461538461538461
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,end,medium,unknown,5,0.8,0.8,0.8,0.8,0.8,0.8,1.0,0.4,0.5599999999999999,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,front,low,unknown,6,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.8,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.8333333333333334
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,front,medium,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.59375,0.738095238095238,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,middle,low,unknown,8,0.625,0.625,0.625,0.625,0.625,0.625,0.9375,0.5625,0.6875,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,middle,medium,unknown,8,0.375,0.375,0.375,0.375,0.375,0.375,0.875,0.46875,0.6071428571428571,0.875
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,scattered,low,unknown,8,0.875,0.9375,0.875,0.9583333333333334,0.875,0.9375,0.8125,0.5625,0.6458333333333333,0.875
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,16000,scattered,medium,unknown,14,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8214285714285714,0.35714285714285715,0.49047619047619045,0.8571428571428571
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,end,low,unknown,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7083333333333334,0.375,0.4861111111111111,0.75
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,end,medium,unknown,8,0.625,0.625,0.625,0.625,0.625,0.625,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,front,low,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5185185185185185,0.6666666666666666
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,front,medium,unknown,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.9090909090909091,0.38636363636363635,0.5333333333333333,0.9090909090909091
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,middle,low,unknown,8,0.5,0.53125,0.5,0.53125,0.5,0.53125,0.75,0.4375,0.5416666666666666,0.875
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,middle,medium,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.4166666666666667,0.5629629629629629,1.0
2wikimultihopqa,qwen2.5:14b,retrieve_then_read,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,1.0
