source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,llama3.1:8b,no_evidence,comparison,8000,front,medium,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,comparison,8000,middle,low,unknown,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,comparison,8000,middle,medium,unknown,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,comparison,8000,scattered,low,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,comparison,8000,scattered,medium,unknown,13,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,16000,end,low,unknown,24,0.041666666666666664,0.0931547619047619,0.041666666666666664,0.0931547619047619,0.041666666666666664,0.0931547619047619,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,16000,front,low,unknown,27,0.07407407407407407,0.10914702581369248,0.07407407407407407,0.10914702581369248,0.07407407407407407,0.10914702581369248,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,16000,middle,low,unknown,26,0.15384615384615385,0.19796037296037297,0.15384615384615385,0.1960955710955711,0.15384615384615385,0.19796037296037297,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,16000,scattered,low,unknown,19,0.05263157894736842,0.09767171552068578,0.05263157894736842,0.10359231411862992,0.05263157894736842,0.09767171552068578,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,4000,end,low,unknown,22,0.0,0.03333333333333333,0.0,0.045454545454545456,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,4000,front,low,unknown,22,0.0,0.09848484848484848,0.0,0.09848484848484848,0.0,0.09848484848484848,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,4000,middle,low,unknown,24,0.08333333333333333,0.12301587301587302,0.08333333333333333,0.12301587301587302,0.08333333333333333,0.12301587301587302,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,4000,scattered,low,unknown,23,0.0,0.029746901911363158,0.0,0.03446054750402577,0.0,0.029746901911363158,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,8000,end,low,unknown,21,0.19047619047619047,0.26481481481481484,0.19047619047619047,0.2626984126984127,0.19047619047619047,0.26481481481481484,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,8000,front,low,unknown,23,0.043478260869565216,0.07729468599033816,0.043478260869565216,0.07522429261559696,0.043478260869565216,0.07729468599033816,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,8000,middle,low,unknown,27,0.037037037037037035,0.12239858906525573,0.037037037037037035,0.12711239377906045,0.037037037037037035,0.12239858906525573,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,no_evidence,multi_hop,8000,scattered,low,unknown,20,0.0,0.08166666666666667,0.05,0.10984848484848485,0.0,0.08166666666666667,0.0,0.0,0.0,0.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,end,low,unknown,13,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,0.6538461538461539,0.7692307692307692,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,end,medium,unknown,5,0.6,0.6,0.6,0.6,0.6,0.6,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,front,low,unknown,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8333333333333333,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,front,medium,unknown,8,0.625,0.625,0.625,0.625,0.625,0.625,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,middle,low,unknown,8,0.625,0.625,0.625,0.625,0.625,0.625,1.0,0.75,0.8333333333333333,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,middle,medium,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,scattered,low,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.75,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,16000,scattered,medium,unknown,14,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.5178571428571429,0.6802721088435374,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,end,low,unknown,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.75,0.8333333333333333,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,end,medium,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,front,low,unknown,9,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.7070707070707071,0.6666666666666666,0.7070707070707071,1.0,0.8888888888888888,0.9259259259259259,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,front,medium,unknown,11,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,middle,low,unknown,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.7916666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,middle,medium,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,scattered,low,unknown,6,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.8333333333333334,0.8888888888888888,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,4000,scattered,medium,unknown,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,end,low,unknown,8,0.875,0.875,0.875,0.875,0.875,0.875,1.0,0.875,0.9166666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,end,medium,unknown,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,front,low,unknown,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7999999999999999,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,front,medium,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,middle,low,unknown,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8888888888888888,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,middle,medium,unknown,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,scattered,low,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.7222222222222222,0.8148148148148148,1.0
2wikimultihopqa,llama3.1:8b,oracle,comparison,8000,scattered,medium,unknown,13,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.5384615384615384,1.0,0.5,0.6666666666666666,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,16000,end,low,unknown,24,0.5833333333333334,0.6869047619047619,0.5833333333333334,0.6838744588744589,0.5833333333333334,0.6869047619047619,1.0,0.5833333333333334,0.7222222222222222,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,16000,front,low,unknown,27,0.6666666666666666,0.7555555555555555,0.6666666666666666,0.7555555555555555,0.6666666666666666,0.7555555555555555,1.0,0.6481481481481481,0.7654320987654321,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,16000,middle,low,unknown,26,0.5,0.6384615384615384,0.5,0.6384615384615384,0.5,0.6384615384615384,1.0,0.7692307692307693,0.8461538461538461,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,16000,scattered,low,unknown,19,0.631578947368421,0.788349077822762,0.631578947368421,0.7841491841491841,0.631578947368421,0.788349077822762,1.0,0.7105263157894737,0.8070175438596491,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,4000,end,low,unknown,22,0.5454545454545454,0.6893939393939393,0.5454545454545454,0.6893939393939393,0.5454545454545454,0.6893939393939393,1.0,0.6363636363636364,0.7575757575757576,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,4000,front,low,unknown,22,0.5909090909090909,0.706060606060606,0.6363636363636364,0.7515151515151515,0.5909090909090909,0.706060606060606,1.0,0.7045454545454546,0.803030303030303,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,4000,middle,low,unknown,24,0.5416666666666666,0.6563492063492063,0.5416666666666666,0.6548611111111111,0.5416666666666666,0.6563492063492063,1.0,0.625,0.75,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,4000,scattered,low,unknown,23,0.6521739130434783,0.7420289855072464,0.6521739130434783,0.7494824016563147,0.6521739130434783,0.7420289855072464,1.0,0.6956521739130435,0.7971014492753623,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,8000,end,low,unknown,21,0.47619047619047616,0.6640211640211641,0.47619047619047616,0.6640211640211641,0.47619047619047616,0.6640211640211641,1.0,0.6428571428571429,0.7619047619047619,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,8000,front,low,unknown,23,0.6086956521739131,0.6659420289855073,0.6086956521739131,0.6659420289855073,0.6086956521739131,0.6659420289855073,1.0,0.6086956521739131,0.7391304347826086,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,8000,middle,low,unknown,27,0.48148148148148145,0.6182833627278072,0.48148148148148145,0.6182833627278072,0.48148148148148145,0.6182833627278072,1.0,0.6851851851851852,0.7901234567901234,1.0
2wikimultihopqa,llama3.1:8b,oracle,multi_hop,8000,scattered,low,unknown,20,0.5,0.7219047619047619,0.55,0.7483333333333333,0.5,0.7219047619047619,1.0,0.825,0.8833333333333333,1.0
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,end,low,unknown,13,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6923076923076923,0.34615384615384615,0.4615384615384615,0.6923076923076923
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,end,medium,unknown,5,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.15,0.24000000000000002,0.6
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,front,low,unknown,6,0.3333333333333333,0.5142857142857143,0.3333333333333333,0.5142857142857143,0.3333333333333333,0.5142857142857143,0.6666666666666666,0.5,0.5555555555555556,0.6666666666666666
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,front,medium,unknown,8,0.375,0.375,0.375,0.375,0.375,0.375,0.75,0.25,0.3666666666666667,0.75
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,middle,low,unknown,8,0.375,0.375,0.375,0.375,0.375,0.375,0.75,0.5625,0.625,0.75
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,middle,medium,unknown,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1875,0.26666666666666666,0.5
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,scattered,low,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.5625,0.7083333333333333,1.0
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,16000,scattered,medium,unknown,14,0.5,0.5,0.5,0.5,0.5,0.5,0.7857142857142857,0.19642857142857142,0.3142857142857143,0.7857142857142857
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,end,low,unknown,12,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7916666666666666,0.4166666666666667,0.5416666666666666,0.8333333333333334
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,end,medium,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.15625,0.23333333333333334,0.5
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,front,low,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.3888888888888889,0.48148148148148145,0.6666666666666666
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,front,medium,unknown,11,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.1590909090909091,0.24242424242424243,0.5454545454545454
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,middle,low,unknown,8,0.75,0.78125,0.75,0.78125,0.75,0.78125,0.5,0.25,0.3333333333333333,0.5
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,middle,medium,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.32592592592592595,0.6666666666666666
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,1.0
2wikimultihopqa,llama3.1:8b,retrieve_then_read,comparison,4000,scattered,low,unknown,6,0.5,0.5,0.5,0.5,0.5,0.5,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334
